"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048598","GO:0048598","embryonic morphogenesis","32/242","576/16604",7.7889343773668e-11,4.14092302271351e-09,2.94425390603999e-09,"Alx3/Alx4/Bmp7/Cobl/Fgf4/Gata3/Gata4/Gata6/Hand1/Hand2/Hoxa13/Id2/Msx1/Msx2/Myf5/Nog/Pax8/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Tshr/Vtn/Wnt4/Wnt7a/Cyp26b1/Grem1/Dusp5/Amot/Tbx20/Atoh8",32
"GO:0030326","GO:0030326","embryonic limb morphogenesis","16/242","132/16604",8.86106039253238e-11,4.57436190118846e-09,3.25243498160685e-09,"Alx3/Alx4/Bmp7/Fgf4/Hand2/Hoxa13/Msx1/Msx2/Nog/Aldh1a2/Prrx2/Tbx2/Tbx3/Wnt7a/Cyp26b1/Grem1",16
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","16/242","132/16604",8.86106039253238e-11,4.57436190118846e-09,3.25243498160685e-09,"Alx3/Alx4/Bmp7/Fgf4/Hand2/Hoxa13/Msx1/Msx2/Nog/Aldh1a2/Prrx2/Tbx2/Tbx3/Wnt7a/Cyp26b1/Grem1",16
"GO:2000112","GO:2000112","regulation of cellular macromolecule biosynthetic process","86/242","3027/16604",9.39639218512254e-11,4.78142128048664e-09,3.39965708231651e-09,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",86
"GO:0035107","GO:0035107","appendage morphogenesis","17/242","154/16604",1.01354775546346e-10,5.01424597911226e-09,3.56519868369163e-09,"Alx3/Alx4/Bmp7/Evx2/Fgf4/Hand2/Hoxa13/Msx1/Msx2/Nog/Aldh1a2/Prrx2/Tbx2/Tbx3/Wnt7a/Cyp26b1/Grem1",17
"GO:0035108","GO:0035108","limb morphogenesis","17/242","154/16604",1.01354775546346e-10,5.01424597911226e-09,3.56519868369163e-09,"Alx3/Alx4/Bmp7/Evx2/Fgf4/Hand2/Hoxa13/Msx1/Msx2/Nog/Aldh1a2/Prrx2/Tbx2/Tbx3/Wnt7a/Cyp26b1/Grem1",17
"GO:0003279","GO:0003279","cardiac septum development","13/242","79/16604",1.09222970553454e-10,5.32948248097812e-09,3.78933622424816e-09,"Gata3/Gata4/Gata6/Hand1/Hoxa13/Id2/Isl1/Smad7/Msx2/Tbx2/Tbx3/Heyl/Tbx20",13
"GO:0051253","GO:0051253","negative regulation of RNA metabolic process","45/242","1077/16604",1.16067426682023e-10,5.58692126812658e-09,3.97237878516285e-09,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Msx3/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",45
"GO:0010468","GO:0010468","regulation of gene expression","92/242","3374/16604",1.35447273671721e-10,6.43284251758228e-09,4.5738405677777e-09,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Cyp26b1/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Rnf207/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Scara5/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6/Wnt16",92
"GO:0010556","GO:0010556","regulation of macromolecule biosynthetic process","87/242","3103/16604",1.3838713948687e-10,6.48598672173986e-09,4.61162683664e-09,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",87
"GO:0000904","GO:0000904","cell morphogenesis involved in differentiation","34/242","661/16604",1.48333495002421e-10,6.86186895063147e-09,4.87888433323069e-09,"Unc5a/Unc5b/Chrna3/Bmp7/Cobl/Col1a1/Cux2/Fgfr3/Gata3/Gfra3/Hoxa13/Id1/Isl1/Msx1/Msx2/Ngf/Nog/Nptx1/Pax8/Slc1a3/Snai2/Unc5d/Wnt4/Wnt7a/Wt1/Grem1/Plxna4/Shank1/Heyl/Lgi1/Tbx20/Bambi/Bcl9l/Wnt16",34
"GO:0006351","GO:0006351","transcription, DNA-templated","81/242","2796/16604",1.71532552723973e-10,7.83331990772809e-09,5.56959948520754e-09,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",81
"GO:0097659","GO:0097659","nucleic acid-templated transcription","81/242","2803/16604",1.94426886407725e-10,8.76643758714324e-09,6.23305914319768e-09,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",81
"GO:0042692","GO:0042692","muscle cell differentiation","24/242","341/16604",1.9790208481647e-10,8.81159032645333e-09,6.26516336932141e-09,"Barx2/Dmpk/Gata4/Gata6/Id3/Igfbp5/Isl1/Smad6/Msx1/Myf5/Tbx2/Tbx3/Wfikkn1/Tmod1/Wisp1/Wnt4/Wt1/Prdm6/P2rx2/Cyp26b1/Grem1/Olfm2/Cacna2d2/Bhlhe41",24
"GO:0051252","GO:0051252","regulation of RNA metabolic process","82/242","2859/16604",2.06034530720347e-10,9.01127229316909e-09,6.40714002699986e-09,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",82
"GO:2000113","GO:2000113","negative regulation of cellular macromolecule biosynthetic process","46/242","1138/16604",2.0744647053337e-10,9.01127229316909e-09,6.40714002699986e-09,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Msx3/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",46
"GO:0032774","GO:0032774","RNA biosynthetic process","81/242","2816/16604",2.44998017483808e-10,1.05142522684015e-08,7.47577970914448e-09,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",81
"GO:0010558","GO:0010558","negative regulation of macromolecule biosynthetic process","47/242","1188/16604",2.59905093228638e-10,1.10212135961953e-08,7.8362362695251e-09,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Msx3/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Bhlhe41",47
"GO:0031327","GO:0031327","negative regulation of cellular biosynthetic process","48/242","1235/16604",2.9352034029317e-10,1.23002288485208e-08,8.74563391635129e-09,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgf15/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Msx3/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Bhlhe41",48
"GO:0014031","GO:0014031","mesenchymal cell development","16/242","145/16604",3.67746688955563e-10,1.52315547216246e-08,1.08298474128162e-08,"Col1a1/Fgf15/Hand2/Isl1/Msx1/Msx2/Nog/Aldh1a2/Snai2/Grem1/Cyp26c1/Heyl/Tbx20/Bambi/Bcl9l/Wnt16",16
"GO:0071772","GO:0071772","response to BMP","16/242","147/16604",4.51631300080362e-10,1.82808033055256e-08,1.29979055980066e-08,"Bmp7/Gata3/Gata4/Gata5/Gata6/Hoxa13/Id1/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1/Smad9/Zcchc12",16
"GO:0071773","GO:0071773","cellular response to BMP stimulus","16/242","147/16604",4.51631300080362e-10,1.82808033055256e-08,1.29979055980066e-08,"Bmp7/Gata3/Gata4/Gata5/Gata6/Hoxa13/Id1/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1/Smad9/Zcchc12",16
"GO:0019219","GO:0019219","regulation of nucleobase-containing compound metabolic process","86/242","3120/16604",4.58564232520332e-10,1.83528741150272e-08,1.30491489467051e-08,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",86
"GO:0009890","GO:0009890","negative regulation of biosynthetic process","48/242","1257/16604",5.31104261027726e-10,2.10199264197862e-08,1.49454602576925e-08,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgf15/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Msx3/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Bhlhe41",48
"GO:0003002","GO:0003002","regionalization","23/242","330/16604",5.83716507580222e-10,2.28483318681401e-08,1.62454819807752e-08,"Alx4/Barx1/Nr2f1/Evx1/Fgfr4/Gata4/Hhip/Isl1/Smad6/Msx1/Msx2/Myf5/Nbl1/Nog/Pax1/Aldh1a2/Tbx3/Wnt7a/Wt1/Cyp26b1/Grem1/Cyp26c1/Tbx20",23
"GO:0007507","GO:0007507","heart development","28/242","490/16604",6.98493695182827e-10,2.70438537200134e-08,1.92285564143007e-08,"Adra1a/Fgf15/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Isl1/Smad6/Smad7/Msx1/Msx2/Nog/Aldh1a2/Snai2/Tbx2/Tbx3/Wisp1/Wt1/Grem1/Heyl/Tbx20/Wnt16",28
"GO:0007267","GO:0007267","cell-cell signaling","37/242","815/16604",7.06598643595834e-10,2.70634878332082e-08,1.92425165420665e-08,"Chrnb4/Chrna3/Adra1a/Barx1/Car7/Cux2/Dmpk/Fgfr3/Fgfr4/Gata3/Gata4/Isl1/Syt12/Ngf/Nkx3-1/Ntsr1/Oprk1/Pax8/Sct/Scg5/Slc1a3/Cpeb3/Abcc8/Tbx3/Trh/Wisp1/Wnt4/Wnt7a/P2rx2/Grem1/Grin3a/Shank1/Cacna2d2/Lgi1/Sv2b/Syt13/Sytl2",37
"GO:0048705","GO:0048705","skeletal system morphogenesis","19/242","224/16604",7.57407674354397e-10,2.87009163409613e-08,2.04067510022024e-08,"Alx3/Alx4/Barx2/Bmp7/Col9a1/Col1a1/Fgf4/Fgfr3/Hhip/Msx1/Msx2/Myf5/Nog/Pax1/Prrx2/Wnt7a/Cyp26b1/Grem1/Fam101a",19
"GO:1901362","GO:1901362","organic cyclic compound biosynthetic process","88/242","3265/16604",8.20969397214039e-10,3.07820315039622e-08,2.1886452849828e-08,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",88
"GO:0060411","GO:0060411","cardiac septum morphogenesis","11/242","60/16604",9.17808659571026e-10,3.37471267718686e-08,2.39946768560288e-08,"Gata4/Gata6/Hand1/Id2/Isl1/Smad7/Msx2/Tbx2/Tbx3/Heyl/Tbx20",11
"GO:0034654","GO:0034654","nucleobase-containing compound biosynthetic process","85/242","3108/16604",9.18998118155882e-10,3.37471267718686e-08,2.39946768560288e-08,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",85
"GO:0018130","GO:0018130","heterocycle biosynthetic process","86/242","3165/16604",9.57438000289374e-10,3.47999403778648e-08,2.47432419838479e-08,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",86
"GO:0048729","GO:0048729","tissue morphogenesis","31/242","601/16604",9.74314387744006e-10,3.50556348398399e-08,2.49250443052853e-08,"Bmp7/Cobl/Fgfr3/Gata3/Gata4/Hand1/Hand2/Hhip/Hoxa13/Igfbp5/Isl1/Smad7/Msx1/Msx2/Myf5/Nkx3-1/Nog/Pax8/Aldh1a2/Snai2/Tbx2/Tbx3/Stox1/Wnt4/Wnt7a/Wt1/Grem1/Klk14/Irx5/Heyl/Tbx20",31
"GO:0019438","GO:0019438","aromatic compound biosynthetic process","86/242","3173/16604",1.08907795902664e-09,3.87929569005288e-08,2.75823323096641e-08,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",86
"GO:0010629","GO:0010629","negative regulation of gene expression","49/242","1329/16604",1.10456630181077e-09,3.89551006638609e-08,2.76976187822481e-08,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgf15/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Msx3/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Tle2/Wnt4/Wt1/Prdm6/Prdm13/A2m/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",49
"GO:0001501","GO:0001501","skeletal system development","26/242","442/16604",1.6129472703864e-09,5.63266487952586e-08,4.00490312956624e-08,"Bmp3/Alx3/Alx4/Barx2/Bmp7/Col9a1/Col1a1/Fgf4/Fgfr3/Hand1/Hand2/Hhip/Msx1/Msx2/Myf5/Nog/Pax1/Prrx2/Snai2/Tbx3/Wfikkn1/Wnt7a/Cyp26b1/Grem1/Smad9/Fam101a",26
"GO:0072358","GO:0072358","cardiovascular system development","38/242","881/16604",1.69264780209253e-09,5.79731872216693e-08,4.12197430347635e-08,"Adra1a/Bmp7/Col1a1/Dlx3/Ecm1/Fgf15/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Id2/Id3/Isl1/Smad6/Smad7/Msx1/Msx2/Nog/Aldh1a2/Prrx2/Snai2/Tbx2/Tbx3/Wisp1/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Heyl/Tbx20/Wnt16",38
"GO:0072359","GO:0072359","circulatory system development","38/242","881/16604",1.69264780209253e-09,5.79731872216693e-08,4.12197430347635e-08,"Adra1a/Bmp7/Col1a1/Dlx3/Ecm1/Fgf15/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Id2/Id3/Isl1/Smad6/Smad7/Msx1/Msx2/Nog/Aldh1a2/Prrx2/Snai2/Tbx2/Tbx3/Wisp1/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Heyl/Tbx20/Wnt16",38
"GO:0045934","GO:0045934","negative regulation of nucleobase-containing compound metabolic process","45/242","1178/16604",2.03285287141266e-09,6.89468493161898e-08,4.90221695247355e-08,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Msx3/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",45
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","21/242","293/16604",2.0517591318125e-09,6.89468493161898e-08,4.90221695247355e-08,"Bmp3/Bmp7/Gata4/Gata6/Gdf10/Hoxa13/Id1/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1/Smad9/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Bcl9l",21
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","17/242","187/16604",2.12129520060532e-09,7.06173224724873e-08,5.02098991899301e-08,"Bmp3/Bmp7/Gata4/Gata6/Gdf10/Hoxa13/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1/Tbx20/Bambi/Prdm16/Bcl9l",17
"GO:0051172","GO:0051172","negative regulation of nitrogen compound metabolic process","47/242","1272/16604",2.428587337295e-09,8.00984082911555e-08,5.69510831728243e-08,"Aebp1/Barx2/Bmp7/Clu/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Msx3/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",47
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","18/242","214/16604",2.46118066260445e-09,8.04286744972206e-08,5.71859070422627e-08,"Fgf4/Gata3/Gata4/Gata6/Hhip/Hoxa13/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nog/Wnt4/Grem1/Bambi/Prdm16/Bcl9l",18
