"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007389","GO:0007389","pattern specification process","27/242","388/13233",2.463745678873e-09,1.4207600081501e-07,1.03045082428653e-07,"Alx3/Alx4/Barx1/Bmp7/Nr2f1/Evx1/Fgfr4/Gata4/Hand1/Hand2/Hhip/Isl1/Smad6/Msx1/Msx2/Myf5/Nbl1/Nog/Pax1/Aldh1a2/Tbx2/Tbx3/Wnt7a/Wt1/Cyp26b1/Grem1/Tbx20",27
"GO:0042692","GO:0042692","muscle cell differentiation","23/242","286/13233",2.62559131446121e-09,1.48926982754685e-07,1.08013972280855e-07,"Barx2/Dmpk/Gata4/Gata6/Id3/Igfbp5/Isl1/Smad6/Msx1/Myf5/Tbx2/Tbx3/Wfikkn1/Tmod1/Wisp1/Wnt4/Wt1/Prdm6/Cyp26b1/Grem1/Olfm2/Cacna2d2/Bhlhe41",23
"GO:0060411","GO:0060411","cardiac septum morphogenesis","11/242","54/13233",2.91875360633131e-09,1.62885281901715e-07,1.18137667190048e-07,"Gata4/Gata6/Hand1/Id2/Isl1/Smad7/Msx2/Tbx2/Tbx3/Heyl/Tbx20",11
"GO:0000904","GO:0000904","cell morphogenesis involved in differentiation","34/242","594/13233",3.02626501203072e-09,1.6620439589883e-07,1.20544958875209e-07,"Unc5a/Unc5b/Chrna3/Bmp7/Cobl/Col1a1/Cux2/Fgfr3/Gata3/Gfra3/Hoxa13/Id1/Isl1/Msx1/Msx2/Ngf/Nog/Nptx1/Pax8/Slc1a3/Snai2/Unc5d/Wnt4/Wnt7a/Wt1/Grem1/Plxna4/Shank1/Heyl/Lgi1/Tbx20/Bambi/Bcl9l/Wnt16",34
"GO:0071310","GO:0071310","cellular response to organic substance","49/242","1101/13233",3.66044561949564e-09,1.97892841303983e-07,1.4352799929075e-07,"Slc8a3/Bmp7/Col1a1/Cux2/Ecm1/Nr2f1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gng8/Hhip/Hoxa13/Ibsp/Id1/Igfbp5/Smad6/Smad7/Mme/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Pax8/Pax9/Snai2/Baiap2l2/Cpeb3/Abcc8/Trh/Tshr/Wnt4/Wt1/Grem1/Avpr1b/Irf5/Grb14/Irf7/Smad9/Bambi/Prdm16/Zcchc12/Bcl9l",49
"GO:0010646","GO:0010646","regulation of cell communication","72/242","1997/13233",3.81362427691646e-09,2.03002153817399e-07,1.47233688682896e-07,"Unc5b/Bmp3/Chrna3/Adra1a/Barx1/Bmp7/Car7/Clu/Col1a1/Cux2/Dmpk/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Hhip/Hoxa13/Id1/Igfbp5/Il15/Isl1/Blnk/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax8/Rgs5/Prrx2/Sct/Scg5/Slc1a3/Snai2/Cpeb3/Abcc8/Stox1/Agap2/Tle2/Trh/Wnt4/Wnt7a/Cyp26b1/Grem1/Dusp5/Nfkbid/Shank1/Amot/Lmcd1/Lgr6/Grb14/Irf7/Rasa4/Heyl/Cacna2d2/Lgi1/Tbx20/Bambi/Prdm16/Bcl9l/Wnt16",72
"GO:0006366","GO:0006366","transcription from RNA polymerase II promoter","57/242","1400/13233",3.90677387412398e-09,2.04809660673772e-07,1.48544639807202e-07,"Bmp3/Aebp1/Alx4/Barx2/Bmp7/Cux2/Ecm1/Nr2f1/Evx1/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Wnt7a/Wt1/Grem1/Irf5/Zfp354b/Lmcd1/Olig2/Irf7/Smad9/Heyl/Tbx20/Prdm16/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",57
"GO:0045165","GO:0045165","cell fate commitment","19/242","199/13233",4.10078403136037e-09,2.11771832067267e-07,1.53594173303427e-07,"Evx1/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hoxa13/Id2/Isl1/Tbx2/Tbx3/Wnt4/Wnt7a/Wt1/Cyp26b1/Olig2/Wnt16",19
"GO:0045892","GO:0045892","negative regulation of transcription, DNA-templated","43/242","895/13233",4.23369188551754e-09,2.15420204763098e-07,1.56240270202381e-07,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",43
"GO:0048864","GO:0048864","stem cell development","16/242","138/13233",4.39546935647811e-09,2.20410492368322e-07,1.59859633041095e-07,"Col1a1/Fgf15/Hand2/Isl1/Msx1/Msx2/Nog/Aldh1a2/Snai2/Wnt7a/Grem1/Heyl/Tbx20/Bambi/Bcl9l/Wnt16",16
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","21/242","246/13233",4.62413078897169e-09,2.28564178997744e-07,1.65773350389602e-07,"Bmp3/Bmp7/Gata4/Gata6/Gdf10/Hoxa13/Id1/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1/Smad9/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Bcl9l",21
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","17/242","160/13233",5.49395743172067e-09,2.67733700193711e-07,1.94182276015153e-07,"Bmp3/Bmp7/Gata4/Gata6/Gdf10/Hoxa13/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1/Tbx20/Bambi/Prdm16/Bcl9l",17
"GO:0048705","GO:0048705","skeletal system morphogenesis","19/242","203/13233",5.71109451258414e-09,2.74449819632516e-07,1.99053352602348e-07,"Alx3/Alx4/Barx2/Bmp7/Col9a1/Col1a1/Fgf4/Fgfr3/Hhip/Msx1/Msx2/Myf5/Nog/Pax1/Prrx2/Wnt7a/Cyp26b1/Grem1/Fam101a",19
"GO:1903507","GO:1903507","negative regulation of nucleic acid-templated transcription","43/242","906/13233",6.09994274445964e-09,2.89120573915484e-07,2.09693777978252e-07,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",43
"GO:0007507","GO:0007507","heart development","28/242","434/13233",6.55103545447789e-09,3.06305171249912e-07,2.22157446991114e-07,"Adra1a/Fgf15/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Isl1/Smad6/Smad7/Msx1/Msx2/Nog/Aldh1a2/Snai2/Tbx2/Tbx3/Wisp1/Wt1/Grem1/Heyl/Tbx20/Wnt16",28
"GO:0070887","GO:0070887","cellular response to chemical stimulus","56/242","1388/13233",7.73138805928709e-09,3.56674702468444e-07,2.58689531696006e-07,"Slc8a3/Bmp7/Col1a1/Cux2/Ecm1/Nr2f1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gng8/Hhip/Hoxa13/Ibsp/Id1/Id2/Igfbp5/Smad6/Smad7/Mme/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Nptx1/Pax8/Pax9/Snai2/Baiap2l2/Spp1/Cpeb3/Abcc8/Stox1/Trh/Tshr/Wnt4/Wt1/Grem1/Plxna4/Avpr1b/Irf5/Grb14/Irf7/Rasa4/Smad9/Bambi/Prdm16/Zcchc12/Bcl9l/Wnt16",56
"GO:1902679","GO:1902679","negative regulation of RNA biosynthetic process","43/242","914/13233",7.92186152298042e-09,3.60653169335687e-07,2.61575039761569e-07,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",43
"GO:0048523","GO:0048523","negative regulation of cellular process","94/242","2999/13233",8.42699103161648e-09,3.78667389212896e-07,2.74640418583372e-07,"Unc5b/Adcyap1r1/Adra1a/Aebp1/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Ecm1/Nr2f1/Fgf15/Fgf4/Fgfr3/Gata3/Gata4/Gata6/Gdf10/Gng4/Hand1/Hand2/Hhip/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Papln/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax8/Pax9/Peg3/Ptpru/Aldh1a2/Rasd1/Rgs5/Sct/Snai2/Spp1/Cpeb3/Abcc8/Tbx2/Tbx3/Wfikkn1/Agap2/Tle2/Tmod1/Trh/Vtn/Wisp1/Wnt4/Wnt7a/Wt1/Prdm6/Cyp26b1/A2m/Grem1/Dusp5/Nfkbid/Shank1/Zfp354b/Magel2/Lmcd1/Olig2/Grb14/Rasa4/Heyl/Nupr1/Tbx20/Isg20/Rnf128/Rprm/Bambi/Prdm16/Atoh8/Fam101a/Zbtb4/Svip/Bhlhe41/Bcl9l/Sytl2/Wnt16",94
"GO:0009889","GO:0009889","regulation of biosynthetic process","91/242","2869/13233",9.4801069740691e-09,4.20527822183065e-07,3.05001012499065e-07,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",91
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","18/242","189/13233",1.1090254792619e-08,4.84036171429209e-07,3.51062437690062e-07,"Fgf4/Gata3/Gata4/Gata6/Hhip/Hoxa13/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nog/Wnt4/Grem1/Bambi/Prdm16/Bcl9l",18
"GO:0031326","GO:0031326","regulation of cellular biosynthetic process","90/242","2833/13233",1.119158777871e-08,4.84036171429209e-07,3.51062437690062e-07,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",90
"GO:0030279","GO:0030279","negative regulation of ossification","11/242","61/13233",1.13891271292767e-08,4.86498516880213e-07,3.52848331074666e-07,"Ecm1/Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Nog/Tph1/Grem1/Fam101a",11
"GO:0072358","GO:0072358","cardiovascular system development","38/242","760/13233",1.34441917686751e-08,5.60444620718263e-07,4.0648006565024e-07,"Adra1a/Bmp7/Col1a1/Dlx3/Ecm1/Fgf15/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Id2/Id3/Isl1/Smad6/Smad7/Msx1/Msx2/Nog/Aldh1a2/Prrx2/Snai2/Tbx2/Tbx3/Wisp1/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Heyl/Tbx20/Wnt16",38
"GO:0072359","GO:0072359","circulatory system development","38/242","760/13233",1.34441917686751e-08,5.60444620718263e-07,4.0648006565024e-07,"Adra1a/Bmp7/Col1a1/Dlx3/Ecm1/Fgf15/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Id2/Id3/Isl1/Smad6/Smad7/Msx1/Msx2/Nog/Aldh1a2/Prrx2/Snai2/Tbx2/Tbx3/Wisp1/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Heyl/Tbx20/Wnt16",38
"GO:0030278","GO:0030278","regulation of ossification","16/242","150/13233",1.4802818916148e-08,6.02561805292614e-07,4.37026876731851e-07,"Bmp7/Ecm1/Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Msx2/Nog/Snai2/Tph1/Wnt4/Grem1/Smoc1/Fam101a",16
"GO:2000027","GO:2000027","regulation of organ morphogenesis","16/242","150/13233",1.4802818916148e-08,6.02561805292614e-07,4.37026876731851e-07,"Bmp7/Fgfr4/Gata3/Hand2/Isl1/Msx1/Nog/Pax8/Pax9/Snai2/Tbx2/Stox1/Wnt4/Wt1/Grem1/Sp6",16
"GO:0048519","GO:0048519","negative regulation of biological process","98/242","3229/13233",1.82309083077837e-08,7.27837368422469e-07,5.27886914000355e-07,"Unc5b/Adcyap1r1/Adra1a/Aebp1/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Ecm1/Nr2f1/Fgf15/Fgf4/Fgfr3/Gata3/Gata4/Gata6/Gdf10/Gng4/Hand1/Hand2/Hhip/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Papln/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax8/Pax9/Peg3/Ptpru/Aldh1a2/Rasd1/Rgs5/Sct/Snai2/Spp1/Cpeb3/Abcc8/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tle2/Tmod1/Tph1/Trh/Vtn/Wisp1/Wnt4/Wnt7a/Wt1/Prdm6/Cyp26b1/A2m/Grem1/Dusp5/Grin3a/Nfkbid/Shank1/Zfp354b/Magel2/Amot/Lmcd1/Olig2/Grb14/Rasa4/Heyl/Nupr1/Tbx20/Isg20/Rnf128/Rprm/Bambi/Prdm16/Atoh8/Fam101a/Zbtb4/Svip/Bhlhe41/Bcl9l/Sytl2/Wnt16",98
"GO:0006355","GO:0006355","regulation of transcription, DNA-templated","80/242","2415/13233",1.83011130210274e-08,7.27837368422469e-07,5.27886914000355e-07,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",80
"GO:0001501","GO:0001501","skeletal system development","26/242","399/13233",1.92997896020353e-08,7.5883263662548e-07,5.50367205876223e-07,"Bmp3/Alx3/Alx4/Barx2/Bmp7/Col9a1/Col1a1/Fgf4/Fgfr3/Hand1/Hand2/Hhip/Msx1/Msx2/Myf5/Nog/Pax1/Prrx2/Snai2/Tbx3/Wfikkn1/Wnt7a/Cyp26b1/Grem1/Smad9/Fam101a",26
"GO:1903506","GO:1903506","regulation of nucleic acid-templated transcription","80/242","2422/13233",2.08938209468726e-08,8.12276634563812e-07,5.89129144143635e-07,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",80
"GO:0030509","GO:0030509","BMP signaling pathway","14/242","115/13233",2.22107216555815e-08,8.53878854759024e-07,6.19302461133408e-07,"Bmp7/Gata4/Gata6/Hoxa13/Id1/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1/Smad9/Zcchc12",14
"GO:2001141","GO:2001141","regulation of RNA biosynthetic process","80/242","2427/13233",2.29571912877332e-08,8.72877822588539e-07,6.33082059340151e-07,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",80
"GO:0014031","GO:0014031","mesenchymal cell development","15/242","135/13233",2.42910000171948e-08,9.13552826733632e-07,6.62582883764216e-07,"Col1a1/Fgf15/Hand2/Isl1/Msx1/Msx2/Nog/Aldh1a2/Snai2/Grem1/Heyl/Tbx20/Bambi/Bcl9l/Wnt16",15
"GO:0048729","GO:0048729","tissue morphogenesis","30/242","521/13233",2.46677593160936e-08,9.17746744448213e-07,6.65624654324472e-07,"Bmp7/Cobl/Fgfr3/Gata3/Gata4/Hand1/Hand2/Hhip/Hoxa13/Igfbp5/Isl1/Smad7/Msx1/Msx2/Myf5/Nkx3-1/Nog/Pax8/Aldh1a2/Snai2/Tbx2/Tbx3/Stox1/Wnt4/Wnt7a/Wt1/Grem1/Irx5/Heyl/Tbx20",30
"GO:0051253","GO:0051253","negative regulation of RNA metabolic process","43/242","952/13233",2.6155639805113e-08,9.62750146017991e-07,6.98264784942772e-07,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",43
"GO:0001503","GO:0001503","ossification","22/242","297/13233",2.65239758784785e-08,9.66031121468795e-07,7.00644415449227e-07,"Bmp3/Bmp7/Col1a1/Ecm1/Fgfr3/Gdf10/Hand2/Ibsp/Id1/Id2/Id3/Igfbp5/Msx2/Myf5/Nog/Snai2/Spp1/Tph1/Wnt4/Grem1/Smoc1/Fam101a",22
"GO:0051093","GO:0051093","negative regulation of developmental process","33/242","617/13233",2.77332162914949e-08,9.99551337172628e-07,7.24956004812761e-07,"Bmp7/Ecm1/Nr2f1/Fgfr3/Gata3/Gdf10/Hand2/Hhip/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Msx1/Msx2/Nkx3-1/Nog/Pax8/Snai2/Tbx2/Tbx3/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Nfkbid/Amot/Olig2/Prdm16/Fam101a/Bhlhe41",33
"GO:0003002","GO:0003002","regionalization","22/242","298/13233",2.81776608990939e-08,1.00510006918417e-06,7.28980396998804e-07,"Alx4/Barx1/Nr2f1/Evx1/Fgfr4/Gata4/Hhip/Isl1/Smad6/Msx1/Msx2/Myf5/Nbl1/Nog/Pax1/Aldh1a2/Tbx3/Wnt7a/Wt1/Cyp26b1/Grem1/Tbx20",22
"GO:0097152","GO:0097152","mesenchymal cell apoptotic process","6/242","12/13233",2.96379809360918e-08,1.03583246503917e-06,7.51270032447026e-07,"Bmp7/Hoxa13/Msx1/Msx2/Pax8/Wt1",6
"GO:2001053","GO:2001053","regulation of mesenchymal cell apoptotic process","6/242","12/13233",2.96379809360918e-08,1.03583246503917e-06,7.51270032447026e-07,"Bmp7/Hoxa13/Msx1/Msx2/Pax8/Wt1",6
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","13/242","100/13233",3.22004942449877e-08,1.11413710087657e-06,8.08062929263691e-07,"Gata3/Gata4/Gata6/Hand1/Hand2/Id2/Isl1/Smad7/Msx2/Tbx2/Tbx3/Heyl/Tbx20",13
"GO:0010628","GO:0010628","positive regulation of gene expression","53/242","1330/13233",3.30528140936817e-08,1.13230432439741e-06,8.21239278784129e-07,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Cux2/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Aldh1a2/Cpeb3/Tbx3/Stox1/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Cyp26b1/Apob/Grem1/Irf5/Rnf207/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l/Wnt16",53
"GO:0003205","GO:0003205","cardiac chamber development","14/242","120/13233",3.85166718837659e-08,1.30654592860618e-06,9.47613475447864e-07,"Gata3/Gata4/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Smad7/Msx2/Tbx2/Tbx3/Heyl/Tbx20",14
"GO:0010468","GO:0010468","regulation of gene expression","90/242","2909/13233",4.20995513902811e-08,1.41421793990653e-06,1.02570598379591e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Cyp26b1/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Rnf207/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Scara5/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6/Wnt16",90
"GO:0045597","GO:0045597","positive regulation of cell differentiation","34/242","664/13233",4.84739006654354e-08,1.61268938752314e-06,1.16965363548986e-06,"Tle6/Bmp7/Clu/Cobl/Col1a1/Cux2/Fgfr3/Gata3/Gdf10/Id2/Il15/Irx3/Msx2/Myf5/Nbl1/Ngf/Pax8/Snai2/Cpeb3/Tph1/Wisp1/Wnt4/Cyp26b1/Apob/Grem1/Shank1/Olfm2/Olig2/Smad9/Heyl/Bambi/Prdm16/Atoh8/Bcl9l",34
"GO:2000113","GO:2000113","negative regulation of cellular macromolecule biosynthetic process","44/242","1010/13233",5.04774441835044e-08,1.66335197023738e-06,1.20639826499724e-06,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",44
"GO:0031327","GO:0031327","negative regulation of cellular biosynthetic process","46/242","1084/13233",5.19971901899938e-08,1.69726677412621e-06,1.2309960418366e-06,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgf15/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Bhlhe41",46
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process","36/242","734/13233",5.55887031716815e-08,1.79754124274783e-06,1.30372324998808e-06,"Adra1a/Bmp7/Ecm1/Nr2f1/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hhip/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Smad6/Msx2/Nkx3-1/Nog/Oprk1/Pax8/Sct/Snai2/Tbx2/Tph1/Wnt4/Wnt7a/Wt1/Grem1/Nfkbid/Amot/Olig2/Rnf128/Prdm16/Fam101a",36
